2012-02-01 00:20:00	0.83	9.17	8.23	6.34	5.56	4.33	7.68	25.55	5.00	94.00	1.73	0.56	0.30	3.00	17.63	83.27	292.50	23.64
2012-02-01 00:50:00	0.96	8.92	8.03	6.28	5.55	4.36	7.79	25.55	5.00	94.00	1.72	0.57	0.30	3.00	17.63	83.27	233.44	23.60
2012-02-01 01:20:00	0.80	9.59	8.65	6.69	5.87	4.57	8.31	25.60	5.00	94.00	1.73	0.54	0.27	3.00	17.63	83.27	348.75	23.82
2012-02-01 01:50:00	0.83	9.09	8.18	6.42	5.70	4.52	8.21	25.60	5.00	95.00	1.73	0.55	0.28	3.00	17.63	83.27	333.28	23.47
2012-02-01 02:20:00	0.76	9.91	8.99	6.89	5.96	4.52	8.10	25.60	6.00	96.00	1.73	0.56	0.29	3.00	17.63	83.27	56.25	23.42
2012-02-01 02:50:00	0.79	9.48	8.62	6.77	5.95	4.63	8.41	25.60	6.00	97.00	1.73	0.58	0.29	3.00	17.63	83.27	16.88	23.60
2012-02-01 03:20:00	1.10	8.48	7.77	6.40	5.75	4.61	8.37	25.60	6.00	97.00	1.73	0.55	0.30	3.00	17.63	83.27	274.22	23.91
2012-02-01 03:50:00	0.83	9.21	8.36	6.67	5.91	4.62	8.32	25.65	6.00	98.00	1.73	0.56	0.29	3.00	17.63	83.27	336.09	23.29
2012-02-01 04:20:00	0.73	9.47	8.62	6.75	5.87	4.42	7.68	25.65	6.00	98.00	1.73	0.55	0.26	3.00	17.63	83.27	338.91	23.47
2012-02-01 04:50:00	0.81	9.44	8.53	6.47	5.52	4.06	6.77	25.65	6.00	99.00	1.73	0.57	0.25	3.00	17.63	83.27	307.97	23.91
2012-02-01 05:20:00	1.08	8.69	7.87	6.11	5.26	3.92	6.47	25.70	6.00	99.00	1.73	0.57	0.26	3.00	17.63	83.27	251.72	23.25
2012-02-01 05:50:00	0.74	9.01	8.03	5.95	5.05	3.72	6.07	25.75	6.00	99.00	1.73	0.52	0.28	3.00	17.63	83.27	8.44	23.29
2012-02-01 06:20:00	0.82	9.25	8.30	6.17	5.23	3.83	6.30	25.70	6.00	100.00	1.73	0.54	0.27	3.00	17.63	83.27	39.38	23.20
2012-02-01 06:50:00	0.79	9.16	8.16	5.92	5.00	3.68	6.01	25.65	6.00	100.00	1.73	0.55	0.27	3.00	17.63	83.27	281.25	23.42
